as_of,download_time,gross_salary,link,name,net_salary,role,sector
2019-01-01,2019-03-04 12:31:43.482199,"R$ 16.898,90",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230577_detalhes.html,230577,"R$ 12.707,50",COORDENADOR ESPECIAL LEGISLATIVO,13º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 16.767,57",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/21301_detalhes.html,21301,"R$ 12.612,29",COORDENADOR ESPECIAL DE GABINETE,14º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 7.984,72",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/26549_detalhes.html,26549,"R$ 6.349,00",ASSESSOR ESPECIAL DE GABINETE,14º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.828,26",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29896_detalhes.html,29896,"R$ 4.310,50",ASSESSOR DE GABINETE,15º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 17.603,58",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29755_detalhes.html,29755,"R$ 13.218,40",COORDENADOR ESPECIAL LEGISLATIVO,15º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 20.399,61",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29496_detalhes.html,29496,"R$ 15.193,38",CHEFE DE GABINETE,16º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 8.854,79",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29957_detalhes.html,29957,"R$ 6.823,39",ASSESSOR  PARLAMENTAR,16º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 2.414,13",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/52242_detalhes.html,52242,"R$ 2.375,87",COMISSIONADO,16º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.828,26",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29891_detalhes.html,29891,"R$ 4.310,50",ASSESSOR DE GABINETE,16º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 15.969,46",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/26222_detalhes.html,26222,"R$ 11.981,52",COORDENADOR ESPECIAL DE GABINETE,17º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 8.854,79",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230392_detalhes.html,230392,"R$ 6.823,39",ASSESSOR  PARLAMENTAR,17º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.019,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230357_detalhes.html,230357,"R$ 3.423,72",ASSESSOR DE GABINETE,19º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 2.414,13",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/52410_detalhes.html,52410,"R$ 2.780,67",COMISSIONADO,19º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 2.414,13",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/52326_detalhes.html,52326,"R$ 2.495,55",COMISSIONADO,19º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 6.357,43",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231036_detalhes.html,231036,"R$ 4.990,63",ASSESSOR ESPECIAL DE APOIO PARLAMENTAR,19º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 14.484,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230531_detalhes.html,230531,"R$ 10.905,12",COORDENADOR ESPECIAL DE GABINETE,20º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 8.854,79",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230539_detalhes.html,230539,"R$ 6.823,39",ASSESSOR  PARLAMENTAR,20º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 21.419,59",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29764_detalhes.html,29764,"R$ 15.985,00",CHEFE DE GABINETE,21º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 7.604,50",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29333_detalhes.html,29333,"R$ 5.916,93",ASSESSOR ESPECIAL DE GABINETE,21º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 9.762,41",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/27458_detalhes.html,27458,"R$ 7.585,69",ASSESSOR  PARLAMENTAR,24º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 3.943,08",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231196_detalhes.html,231196,"R$ 3.366,18",COORDENADOR ESPECIAL LEGISLATIVO,23º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 19.562,17",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/22857_detalhes.html,22857,"R$ 14.586,24",COORDENADOR ESPECIAL LEGISLATIVO,24º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 10.250,31",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/22565_detalhes.html,22565,"R$ 7.887,28",ASSESSOR  PARLAMENTAR,24º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 6.438,06",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231191_detalhes.html,231191,"R$ 5.071,26",ASSESSOR ESPECIAL LEGISLATIVO,23º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 14.484,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231161_detalhes.html,231161,"R$ 10.905,12",COORDENADOR ESPECIAL DE GABINETE,23º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.828,26",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29924_detalhes.html,29924,"R$ 4.436,77",ASSESSOR DE GABINETE,24º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 19.428,20",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/26374_detalhes.html,26374,"R$ 14.489,11",CHEFE DE GABINETE,26º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 9.716,36",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/28243_detalhes.html,28243,"R$ 7.448,02",ASSESSOR  PARLAMENTAR,27º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 18.991,68",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/40476_detalhes.html,40476,"R$ 14.060,89",VEREADOR,26º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 3.701,67",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231237_detalhes.html,231237,"R$ 3.211,99",ASSESSOR DE GABINETE,25º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 7.403,32",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231239_detalhes.html,231239,"R$ 5.771,07",ASSESSOR ESPECIAL PARLAMENTAR,26º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 6.062,44",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231168_detalhes.html,231168,"R$ 4.798,93",ASSESSOR ESPECIAL LEGISLATIVO,26º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 15.209,01",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230251_detalhes.html,230251,"R$ 11.430,20",COORDENADOR ESPECIAL DE GABINETE,24º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 937,80",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231141_detalhes.html,231141,"R$ 862,78",ASSESSOR ESPECIAL DE APOIO PARLAMENTAR,26º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 15.161,21",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/26455_detalhes.html,26455,"R$ 11.499,82",COORDENADOR ESPECIAL DE GABINETE,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.220,11",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29653_detalhes.html,29653,"R$ 3.948,27",ASSESSOR ESPECIAL DE APOIO PARLAMENTAR,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 18.631,04",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/29122_detalhes.html,29122,"R$ 13.911,17",COORDENADOR ESPECIAL LEGISLATIVO,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 6.759,96",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/28786_detalhes.html,28786,"R$ 5.408,91",ASSESSOR ESPECIAL LEGISLATIVO,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 5.323,16",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/27861_detalhes.html,27861,"R$ 4.393,09",ASSESSOR DE GABINETE,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 7.984,72",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/27585_detalhes.html,27585,"R$ 6.192,59",ASSESSOR ESPECIAL DE GABINETE,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 9.762,41",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/27142_detalhes.html,27142,"R$ 7.481,41",ASSESSOR  PARLAMENTAR,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.019,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231095_detalhes.html,231095,"R$ 3.621,52",ASSESSOR ESPECIAL DE APOIO PARLAMENTAR,29º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 17.743,85",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/23317_detalhes.html,23317,"R$ 13.424,37",COORDENADOR ESPECIAL LEGISLATIVO,35º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 7.242,38",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230692_detalhes.html,230692,"R$ 5.654,39",ASSESSOR ESPECIAL DE GABINETE,35º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 20.399,61",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/230657_detalhes.html,230657,"R$ 15.349,79",CHEFE DE GABINETE,35º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 18.991,68",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/40592_detalhes.html,40592,"R$ 14.381,18",VEREADOR,35º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 14.484,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231199_detalhes.html,231199,"R$ 10.905,12",COORDENADOR ESPECIAL DE GABINETE,34º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 14.484,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231074_detalhes.html,231074,"R$ 10.905,12",COORDENADOR ESPECIAL DE GABINETE,34º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 7.242,38",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231203_detalhes.html,231203,"R$ 5.654,39",ASSESSOR ESPECIAL DE GABINETE,34º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.019,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/231087_detalhes.html,231087,"R$ 3.395,28",ASSESSOR ESPECIAL DE APOIO PARLAMENTAR,34º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 4.220,11",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/28764_detalhes.html,28764,"R$ 3.546,95",ASSESSOR ESPECIAL DE APOIO PARLAMENTAR,38º GABINETE DE VEREADOR
2019-01-01,2019-03-04 12:31:43.482199,"R$ 9.762,41",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2019_01/28583_detalhes.html,28583,"R$ 7.481,41",ASSESSOR  PARLAMENTAR,38º GABINETE DE VEREADOR
